317903," ROYAL FLUSH SERVICES LTD                                               "," 07WR122                           "
317446," ROY & P. MACHINE WORKS LTD.                                            "," 07WR125                           "
15682452," North Atl. Marine Terminals - 07                                       "," 07WR135                           "
317457," SEALAND INDUSTRIES LTD.                                                "," 07WR136                           "
318204," SLING CHOKER MFG INC                                                   "," 07WR157                           "
318029," SABLE RIVER WOOD & FISHING SUPPLIES                                    "," 07WR160                           "
317290," ARCHIBALD DRILLING & BLASTING                                          "," 07WR187                           "
320986," Archibald Drilling and Blasting                                        "," 07WR187                           "
320114," CANADIAN COAST GUARD --07                                              "," 07WR218                           "
317640," CANADIAN SALT CO. LTD                                                  "," 07WR222                           "
318046," WILE'S WELDING LTD                                                     "," 07WR283                           "
315821," DEPT. OF FISHERIES  --07                                               "," 07WR288                           "
15682458," Elmsdale Lumber Ltd. - 07                                              "," 07WR330                           "
318300," OCEAN CHOICE INTERNATIONAL L.P.                                        "," 07WR339                           "
317738," FUNDY GYPSUM COMPANY LIMITED                                           "," 07WR345                           "
315913," IMP Aerospace - 07                                                     "," 07WR379                           "
317769," IMP GROUP LIMITED                                                      "," 07WR379                           "
317958," IMPERIAL OIL LIMITED                                                   "," 07WR380                           "
317984," JOHN R. WILSON                                                         "," 07WR390                           "
317469," KONECRANES CANADA INC                                                  "," 07WR397                           "
317626," Radian Comm. Corp.                                                     "," 07WR401                           "
317660," HIGH LINER FOODS LTD                                                   "," 07WR436                           "
317959," NOVA SCOTIA POWER CORPORATION                                          "," 07WR445                           "
317572," PCS NEW BRUNSWICK                                                      "," 07WR465                           "
320654," Rowan Companies Inc.                                                   "," 07WR477                           "
315399," J & T VAN ZUTPHEN                                                      "," 07WR486                           "
15682505," Strescon Ltd. - 07                                                     "," 07WR517                           "
317937," SURRETTE BATTERY COMPANY LIMITED                                       "," 07WR520                           "
317209," F.A. Tucker - 07                                                       "," 07WR529                           "
317667," F.A. TUCKER (ATLANTIC) LIMITED                                         "," 07WR529                           "
317518," VICTORIA CO-OP FISHERIES                                               "," 07WR535                           "
317504," MILLER WASTE SYSTEMS                                                   "," 07WR652                           "
317595," RESOURCE RECOVERY FUND BOARD INC                                       "," 07WR662                           "
318091," HAMPIDJAN CANADA LTD                                                   "," 07WR682                           "
15682510," Rendan Fabricators - 07                                                "," 07WR711                           "
317412," J.W. BIRD COMPANY LIMTIED                                              "," 07WR724                           "
315880," Shaw & Shaw                                                            "," 07WR851                           "
15682450," North Atlantic Marine - 07                                             "," 07WR856                           "
318349," COURTS HIGH PRESSURE WELDING LTD                                       "," 07WR909                           "
323101," ENLIGNA CANADA INC.                                                    "," 07WR924                           "
324234," OLSEN'S MECHANICAL LTD.                                                "," 07WR925                           "
316503," EXTREME EAST RIGGING SERV. LTD                                         "," 07WR927                           "
317973," CEMENTATION CANADA INC.                                                "," 07WR931                           "
318004," HOLLAND COLLEGE                                                        "," 07WR938                           "
784112565," Open Hydro Group Ltd.                                                  "," 07WR969                           "
